day,provincia,active,ili
2014-01-22,BZ,15,0
2014-01-22,PG,4,0
2014-01-22,LT,6,0
2014-01-22,RO,2,0
2014-01-22,AP,2,0
2014-01-22,AN,14,0
2014-01-22,MI,115,1
2014-01-22,BR,1,0
2014-01-22,VE,17,0
2014-01-22,LE,3,0
2014-01-22,GE,12,0
2014-01-22,MB,16,0
2014-01-22,FC,5,0
2014-01-22,RG,1,0
2014-01-22,VS,3,0
2014-01-22,BG,16,0
2014-01-22,RC,2,0
2014-01-22,IM,8,0
2014-01-22,NO,4,0
2014-01-22,MT,1,0
2014-01-22,AL,11,0
2014-01-22,PA,5,0
2014-01-22,VA,15,0
2014-01-22,CS,1,0
2014-01-22,TS,11,0
2014-01-22,CL,1,0
2014-01-22,RN,5,0
2014-01-22,CB,2,0
2014-01-22,SS,7,0
2014-01-22,GO,2,0
2014-01-22,IS,1,0
2014-01-22,CE,8,0
2014-01-22,VC,4,0
2014-01-22,PU,5,0
2014-01-22,MS,2,0
2014-01-22,PI,12,0
2014-01-22,RI,4,0
2014-01-22,FG,6,0
2014-01-22,VB,3,0
2014-01-22,VT,3,0
2014-01-22,RM,90,0
2014-01-22,SO,3,0
2014-01-22,TO,97,0
2014-01-22,MC,3,0
2014-01-22,FM,2,0
2014-01-22,CA,5,0
2014-01-22,TV,23,0
2014-01-22,PD,25,0
2014-01-22,TA,2,0
2014-01-22,VI,8,1
2014-01-22,SP,1,0
2014-01-22,OR,2,0
2014-01-22,BO,27,0
2014-01-22,FI,17,0
2014-01-23,AQ,5,0
2014-01-23,ME,10,1
2014-01-23,LC,7,0
2014-01-23,CR,9,0
2014-01-23,AN,14,0
2014-01-23,OG,1,0
2014-01-23,RI,4,0
2014-01-23,AP,2,0
2014-01-23,SA,3,0
2014-01-23,FG,6,0
2014-01-23,IM,8,0
2014-01-23,CA,5,0
2014-01-23,BA,6,0
2014-01-23,BZ,15,0
2014-01-23,PG,4,0
2014-01-23,RO,2,0
2014-01-23,PR,4,0
2014-01-23,MO,13,0
2014-01-23,PO,2,0
2014-01-23,TA,2,0
2014-01-23,FM,2,0
2014-01-23,CE,8,0
2014-01-23,VA,13,0
2014-01-23,GE,12,0
2014-01-23,VE,17,0
2014-01-23,VS,3,0
2014-01-23,FC,5,0
2014-01-23,RC,2,0
2014-01-23,GO,2,0
2014-01-23,VC,4,0
2014-01-23,IS,1,0
2014-01-23,SO,3,0
2014-01-23,TO,97,0
2014-01-23,UD,9,0
2014-01-23,AG,2,0
2014-01-23,GR,3,0
2014-01-23,TV,23,0
2014-01-23,CL,1,0
2014-01-23,LT,6,0
2014-01-23,LU,10,0
2014-01-23,CO,13,0
2014-01-23,SP,1,0
2014-01-23,VI,8,0
2014-01-23,RN,5,0
2014-01-23,PA,5,0
2014-01-23,VB,3,0
2014-01-23,VR,4,0
2014-01-23,PV,8,0
2014-01-23,MN,2,0
2014-01-23,BI,3,0
2014-01-23,CT,3,0
2014-01-23,NO,4,0
2014-01-23,LI,6,0
2014-01-23,TS,11,0
2014-01-23,CH,3,0
2014-01-23,RA,8,0
2014-01-23,OR,2,0
2014-01-23,NU,1,0
2014-01-23,PU,5,0
2014-01-23,PI,12,0
2014-01-23,BL,1,0
2014-01-23,BO,27,0
2014-01-23,SR,3,0
2014-01-23,PD,25,0
2014-01-23,RM,90,0
2014-01-23,CB,2,0
2014-01-23,CS,1,0
2014-01-23,BG,16,0
2014-01-23,MT,1,0
2014-01-23,SS,7,0
2014-01-23,MC,3,0
2014-01-23,BN,2,0
2014-01-23,BS,8,0
2014-01-23,NA,28,0
2014-01-23,CI,1,0
2014-01-23,SV,7,0
2014-01-23,RE,6,0
2014-01-23,CN,8,1
2014-01-23,SI,5,0
2014-01-23,TP,2,0
2014-01-23,TR,1,0
2014-01-23,LE,3,0
2014-01-23,MS,2,0
2014-01-23,TN,18,0
2014-01-23,FI,17,0
2014-01-23,AR,5,0
2014-01-23,BR,1,0
2014-01-23,LO,1,0
2014-01-23,VT,3,0
2014-01-23,RG,1,0
2014-01-23,AL,11,0
2014-01-23,MB,16,0
2014-01-23,MI,115,0
2014-01-23,FE,5,0
2014-01-24,AL,9,0
2014-01-24,RE,2,0
2014-01-24,LI,4,0
2014-01-24,CR,7,0
2014-01-24,LC,2,0
2014-01-24,CA,4,0
2014-01-24,RG,1,0
2014-01-24,NA,20,0
2014-01-24,FG,6,0
2014-01-24,FI,7,0
2014-01-24,TS,9,0
2014-01-24,RI,1,0
2014-01-24,IS,1,0
2014-01-24,PA,3,0
2014-01-24,SI,4,0
2014-01-24,AP,1,0
2014-01-24,SA,3,0
2014-01-24,MT,1,0
2014-01-24,PG,3,0
2014-01-24,BA,4,0
2014-01-24,LU,9,0
2014-01-24,AG,1,0
2014-01-24,FE,4,0
2014-01-24,GR,3,0
2014-01-24,SP,1,0
2014-01-24,CO,12,0
2014-01-24,LT,6,0
2014-01-24,BN,2,0
2014-01-24,TV,21,0
2014-01-24,TP,1,0
2014-01-24,FM,2,0
2014-01-24,CL,1,0
2014-01-24,MN,1,0
2014-01-24,CE,8,0
2014-01-24,BI,2,0
2014-01-24,AQ,2,0
2014-01-24,MB,12,0
2014-01-24,TO,65,0
2014-01-24,AR,5,0
2014-01-24,RM,65,0
2014-01-24,MI,81,0
2014-01-24,UD,8,0
2014-01-24,AN,7,0
2014-01-24,SS,5,0
2014-01-24,CT,2,0
2014-01-24,RO,1,0
2014-01-24,BL,1,0
2014-01-24,BZ,6,0
2014-01-24,SO,3,0
2014-01-24,TR,1,0
2014-01-24,MO,13,0
2014-01-24,PR,4,0
2014-01-24,PV,7,0
2014-01-24,CS,1,0
2014-01-24,VA,11,0
2014-01-24,PD,7,0
2014-01-24,BR,1,0
2014-01-24,FC,3,0
2014-01-24,VB,1,1
2014-01-24,LE,3,0
2014-01-24,LO,1,0
2014-01-24,SR,2,0
2014-01-24,VT,2,0
2014-01-24,MC,3,0
2014-01-24,CN,5,0
2014-01-24,VR,3,0
2014-01-24,MS,2,0
2014-01-24,VE,12,0
2014-01-24,GE,10,0
2014-01-24,VC,4,0
2014-01-24,OR,2,0
2014-01-24,GO,1,0
2014-01-24,PO,2,0
2014-01-24,PI,10,0
2014-01-24,VS,3,0
2014-01-24,BG,13,0
2014-01-24,NO,4,0
2014-01-24,PU,4,0
2014-01-24,TA,2,0
2014-01-24,IM,5,0
2014-01-24,ME,6,0
2014-01-24,CH,1,0
2014-01-24,TN,15,0
2014-01-24,RA,3,0
2014-01-24,RN,4,0
2014-01-24,BO,17,0
2014-01-24,VI,6,0
2014-01-24,BS,8,1
2014-01-24,SV,7,0
2014-01-25,AG,1,0
2014-01-25,MO,13,0
2014-01-25,BS,7,0
2014-01-25,GO,1,0
2014-01-25,PO,2,0
2014-01-25,CN,4,0
2014-01-25,TR,1,0
2014-01-25,TA,1,0
2014-01-25,BI,1,0
2014-01-25,BR,1,0
2014-01-25,MN,1,0
2014-01-25,LE,3,0
2014-01-25,AN,6,0
2014-01-25,CT,2,0
2014-01-25,AR,5,0
2014-01-25,LI,4,0
2014-01-25,NO,3,0
2014-01-25,VT,2,0
2014-01-25,VB,1,0
2014-01-25,VR,3,0
2014-01-25,RM,61,1
2014-01-25,LO,1,0
2014-01-25,PV,7,0
2014-01-25,RA,3,0
2014-01-25,CH,1,0
2014-01-25,OR,2,0
2014-01-25,PU,4,0
2014-01-25,TN,15,0
2014-01-25,PI,9,0
2014-01-25,ME,2,0
2014-01-25,FI,7,0
2014-01-25,LC,2,0
2014-01-25,CR,7,0
2014-01-25,TS,6,0
2014-01-25,MI,66,0
2014-01-25,CL,1,0
2014-01-25,TV,15,0
2014-01-25,LT,3,0
2014-01-25,MB,9,0
2014-01-25,AQ,2,0
2014-01-25,LU,7,0
2014-01-25,CO,11,1
2014-01-25,SP,1,0
2014-01-25,GR,3,0
2014-01-25,BA,3,0
2014-01-25,FE,3,0
2014-01-25,FG,5,0
2014-01-25,MC,3,0
2014-01-25,SS,5,0
2014-01-25,PA,3,0
2014-01-25,AP,1,0
2014-01-25,SA,3,0
2014-01-25,PD,7,0
2014-01-25,RI,1,0
2014-01-25,AL,6,0
2014-01-25,RG,1,0
2014-01-25,CA,2,0
2014-01-25,RN,2,0
2014-01-25,IM,4,0
2014-01-25,VI,6,0
2014-01-25,BN,2,0
2014-01-25,BG,12,0
2014-01-25,MT,1,0
2014-01-25,MS,2,0
2014-01-25,RE,2,0
2014-01-25,BO,14,0
2014-01-25,TP,1,0
2014-01-25,SO,2,0
2014-01-25,SR,2,0
2014-01-25,IS,1,0
2014-01-25,VC,3,0
2014-01-25,TO,55,0
2014-01-25,NA,14,0
2014-01-25,BL,1,0
2014-01-25,UD,8,0
2014-01-25,SV,7,0
2014-01-25,SI,2,0
2014-01-25,PR,3,0
2014-01-25,VE,11,0
2014-01-25,PG,3,0
2014-01-25,FC,3,0
2014-01-25,BZ,4,0
2014-01-25,VS,1,0
2014-01-25,GE,9,0
2014-01-25,FM,2,0
2014-01-25,VA,10,0
2014-01-25,CE,7,0
2014-01-26,PD,6,0
2014-01-26,SP,1,0
2014-01-26,TS,6,0
2014-01-26,TR,1,0
2014-01-26,CO,11,1
2014-01-26,FG,4,0
2014-01-26,FI,7,0
2014-01-26,AP,1,0
2014-01-26,RE,2,0
2014-01-26,TO,52,0
2014-01-26,PR,3,0
2014-01-26,SA,3,0
2014-01-26,BO,14,0
2014-01-26,RI,1,0
2014-01-26,AQ,2,0
2014-01-26,IS,1,0
2014-01-26,SR,2,0
2014-01-26,UD,8,0
2014-01-26,CN,4,0
2014-01-26,BA,3,0
2014-01-26,VA,10,0
2014-01-26,GE,9,0
2014-01-26,FC,3,0
2014-01-26,GR,3,0
2014-01-26,BZ,3,0
2014-01-26,FE,3,0
2014-01-26,MO,11,0
2014-01-26,MI,66,0
2014-01-26,LT,3,0
2014-01-26,TP,1,0
2014-01-26,CL,1,0
2014-01-26,SI,1,0
2014-01-26,PG,3,1
2014-01-26,VE,11,0
2014-01-26,BL,1,0
2014-01-26,PO,2,0
2014-01-26,VS,1,0
2014-01-26,GO,1,0
2014-01-26,BN,1,0
2014-01-26,VC,3,0
2014-01-26,SV,7,0
2014-01-26,SS,5,0
2014-01-26,BS,7,0
2014-01-26,BI,1,0
2014-01-26,RM,60,0
2014-01-26,LO,1,0
2014-01-26,MN,1,0
2014-01-26,AN,6,0
2014-01-26,PV,7,0
2014-01-26,NA,8,0
2014-01-26,AG,1,0
2014-01-26,VR,3,0
2014-01-26,CT,1,0
2014-01-26,FM,2,0
2014-01-26,LI,4,0
2014-01-26,VB,1,0
2014-01-26,NO,3,0
2014-01-26,AR,5,0
2014-01-26,CE,7,0
2014-01-26,PU,3,0
2014-01-26,VT,2,0
2014-01-26,TA,1,0
2014-01-26,BG,11,0
2014-01-26,ME,2,0
2014-01-26,RG,1,0
2014-01-26,PI,7,0
2014-01-26,MC,3,0
2014-01-26,CA,2,0
2014-01-26,LE,3,0
2014-01-26,AL,6,0
2014-01-26,TV,15,0
2014-01-26,MS,1,0
2014-01-26,LU,4,0
2014-01-26,TN,15,0
2014-01-26,MT,1,0
2014-01-26,SO,2,0
2014-01-26,RN,2,0
2014-01-26,CH,1,0
2014-01-26,CR,7,0
2014-01-26,RA,3,0
2014-01-26,MB,9,0
2014-01-26,LC,2,0
2014-01-26,IM,4,0
2014-01-26,VI,6,0
2014-01-26,PA,3,0
