day,provincia,active,ili
2013-12-14,AQ,4,0
2013-12-14,MI,80,0
2013-12-14,MB,14,0
2013-12-14,RG,1,0
2013-12-14,AL,5,0
2013-12-14,FG,3,0
2013-12-14,RI,2,0
2013-12-14,SA,2,0
2013-12-14,AP,2,0
2013-12-14,VT,1,0
2013-12-14,LO,1,0
2013-12-14,BR,1,0
2013-12-14,AR,4,1
2013-12-14,OG,1,0
2013-12-14,AN,10,0
2013-12-14,FI,10,0
2013-12-14,CR,10,0
2013-12-14,LC,6,0
2013-12-14,ME,4,0
2013-12-14,TN,16,0
2013-12-14,LE,1,0
2013-12-14,CN,6,0
2013-12-14,SV,10,0
2013-12-14,NA,17,0
2013-12-14,MC,1,0
2013-12-14,BS,6,0
2013-12-14,SS,2,0
2013-12-14,MT,2,0
2013-12-14,BG,13,0
2013-12-14,CS,1,0
2013-12-14,BO,22,0
2013-12-14,BL,1,0
2013-12-14,PU,3,0
2013-12-14,RA,6,0
2013-12-14,CH,8,0
2013-12-14,LI,5,0
2013-12-14,MN,1,0
2013-12-14,CT,1,0
2013-12-14,PV,4,0
2013-12-14,VB,1,0
2013-12-14,VR,4,0
2013-12-14,PA,3,0
2013-12-14,RN,3,0
2013-12-14,VI,6,0
2013-12-14,SP,1,0
2013-12-14,TV,13,0
2013-12-14,LT,6,0
2013-12-14,GR,2,0
2013-12-14,AG,2,0
2013-12-14,TO,61,0
2013-12-14,SO,1,0
2013-12-14,PO,1,0
2013-12-14,BZ,8,0
2013-12-14,RO,1,0
2013-12-14,BA,3,0
2013-12-14,IM,6,0
2013-12-14,CA,2,0
2013-12-15,FI,9,0
2013-12-15,AR,3,0
2013-12-15,LO,1,0
2013-12-15,CE,3,0
2013-12-15,SP,1,0
2013-12-15,BG,13,0
2013-12-15,MN,1,0
2013-12-15,FC,4,0
2013-12-15,GO,2,0
2013-12-15,BA,3,0
2013-12-15,LE,1,0
2013-12-15,SO,1,0
2013-12-15,CT,1,0
2013-12-15,MB,14,0
2013-12-15,BO,22,0
2013-12-15,TS,6,0
2013-12-15,VI,6,0
2013-12-15,VE,11,0
2013-12-15,BI,4,0
2013-12-15,AQ,4,0
2013-12-15,RN,3,0
2013-12-15,GE,6,0
2013-12-15,OG,1,0
2013-12-15,FM,1,0
2013-12-15,TA,2,0
2013-12-15,FG,3,0
2013-12-15,MI,80,0
2013-12-15,AL,5,0
2013-12-15,NO,3,0
2013-12-15,VC,2,0
2013-12-15,AN,10,0
2013-12-15,PI,6,0
2013-12-15,MO,10,0
2013-12-15,VT,1,0
2013-12-15,PE,1,0
2013-12-15,UD,5,0
2013-12-15,MT,2,1
2013-12-15,RG,1,0
2013-12-15,RI,1,0
2013-12-15,PA,3,0
2013-12-15,AP,2,0
2013-12-15,CA,2,0
2013-12-15,FE,3,0
2013-12-15,SA,2,0
2013-12-15,LU,5,0
2013-12-15,IM,5,0
2013-12-15,TO,57,0
2013-12-15,CO,10,0
2013-12-15,BS,6,0
2013-12-15,CN,6,0
2013-12-15,RO,1,0
2013-12-15,BZ,8,0
2013-12-15,PG,4,0
2013-12-15,CH,8,0
2013-12-15,SS,1,0
2013-12-15,PU,3,0
2013-12-15,CR,9,0
2013-12-15,LC,6,0
2013-12-15,BL,1,0
2013-12-15,TP,2,0
2013-12-15,PV,3,0
2013-12-15,BN,1,0
2013-12-15,RC,1,0
2013-12-15,RA,5,0
2013-12-15,PT,1,0
2013-12-15,RE,3,0
2013-12-15,NA,17,0
2013-12-15,PD,14,0
2013-12-15,LT,6,0
2013-12-15,TV,13,0
2013-12-15,MS,1,0
2013-12-15,MC,1,0
2013-12-15,ME,4,0
2013-12-15,TN,16,0
2013-12-15,VB,1,0
2013-12-15,AG,2,0
2013-12-15,VR,4,0
2013-12-15,LI,5,0
2013-12-15,RM,71,1
2013-12-15,SI,1,0
2013-12-15,VA,11,0
2013-12-15,GR,2,0
2013-12-15,TR,1,0
2013-12-15,SV,10,0
2013-12-15,PO,1,0
