day,provincia,active,ili
2014-01-15,SS,7,0
2014-01-15,TP,2,0
2014-01-15,LE,3,0
2014-01-15,MS,1,0
2014-01-15,RE,6,0
2014-01-15,CN,8,0
2014-01-15,SI,5,0
2014-01-15,MI,110,0
2014-01-15,SA,3,0
2014-01-15,PR,4,0
2014-01-15,LO,1,0
2014-01-15,PG,4,0
2014-01-15,BZ,16,0
2014-01-15,RO,1,0
2014-01-15,FM,2,0
2014-01-15,VT,2,0
2014-01-15,CE,7,0
2014-01-15,MO,12,0
2014-01-15,AP,2,0
2014-01-15,PO,1,0
2014-01-15,TA,3,0
2014-01-15,RC,2,0
2014-01-15,AR,5,0
2014-01-15,GO,3,0
2014-01-15,VA,15,0
2014-01-15,RI,4,0
2014-01-15,CA,4,0
2014-01-15,IM,8,0
2014-01-15,GE,11,0
2014-01-15,VE,18,0
2014-01-15,VS,3,0
2014-01-15,FC,6,0
2014-01-15,UD,8,0
2014-01-15,BR,1,0
2014-01-15,AG,2,0
2014-01-15,VC,4,0
2014-01-15,IS,1,0
2014-01-15,SO,2,0
2014-01-15,TO,95,0
2014-01-15,TV,23,0
2014-01-15,CL,1,0
2014-01-15,LT,7,0
2014-01-15,LU,9,0
2014-01-15,CO,12,0
2014-01-15,SP,1,0
2014-01-15,FG,7,0
2014-01-15,GR,4,0
2014-01-15,OG,1,0
2014-01-15,AN,10,0
2014-01-15,PA,6,0
2014-01-15,VI,8,0
2014-01-15,RG,1,0
2014-01-15,FI,16,0
2014-01-15,RN,5,0
2014-01-15,AL,11,0
2014-01-15,MN,2,0
2014-01-15,BI,4,0
2014-01-15,CT,2,0
2014-01-15,NO,4,0
2014-01-15,LI,6,0
2014-01-15,VB,3,0
2014-01-15,VR,5,1
2014-01-15,ME,8,0
2014-01-15,PV,8,0
2014-01-15,CH,7,0
2014-01-15,RA,9,0
2014-01-15,TN,18,0
2014-01-15,OR,2,0
2014-01-15,NU,1,0
2014-01-15,PU,4,0
2014-01-15,PI,11,1
2014-01-15,TS,10,0
2014-01-15,RM,97,0
2014-01-15,CR,9,0
2014-01-15,CB,2,0
2014-01-15,BL,1,0
2014-01-15,BO,29,0
2014-01-15,SR,3,0
2014-01-15,PD,26,0
2014-01-15,FE,9,0
2014-01-15,AQ,5,0
2014-01-15,LC,8,1
2014-01-15,MT,3,0
2014-01-15,CS,1,0
2014-01-16,NA,21,0
2014-01-16,CL,1,0
2014-01-16,TR,1,0
2014-01-16,CR,9,0
2014-01-16,RE,6,0
2014-01-16,CN,8,0
2014-01-16,TP,2,0
2014-01-16,SI,5,1
2014-01-16,FI,16,0
2014-01-16,CT,2,0
2014-01-16,AG,2,0
2014-01-16,CB,2,0
2014-01-16,CE,7,0
2014-01-16,GR,4,0
2014-01-16,MB,15,0
2014-01-16,PR,4,0
2014-01-16,PA,6,0
2014-01-16,VB,3,0
2014-01-16,MI,110,0
2014-01-16,RM,97,0
2014-01-16,CH,7,0
2014-01-16,PD,26,0
2014-01-16,SR,3,0
2014-01-16,GO,3,0
2014-01-16,NU,1,0
2014-01-16,BO,29,1
2014-01-16,AQ,5,0
2014-01-16,TO,95,1
2014-01-16,BL,1,0
2014-01-16,RN,5,0
2014-01-16,BA,6,0
2014-01-16,PI,11,1
2014-01-16,FE,9,0
2014-01-16,OR,2,0
2014-01-16,AP,2,0
2014-01-16,SA,3,0
2014-01-16,PV,8,0
2014-01-16,IS,1,0
2014-01-16,RI,4,0
2014-01-16,VC,4,0
2014-01-16,FG,7,0
2014-01-16,MT,3,0
2014-01-16,RA,9,0
2014-01-16,VI,8,0
2014-01-16,RO,1,0
2014-01-16,BZ,16,0
2014-01-16,BG,17,0
2014-01-16,CS,1,0
2014-01-16,AL,11,0
2014-01-16,CA,4,0
2014-01-16,LI,6,0
2014-01-16,RG,1,0
2014-01-16,PU,4,0
2014-01-16,NO,4,0
2014-01-16,PG,4,0
2014-01-16,IM,8,0
2014-01-16,PO,1,0
2014-01-16,MO,12,0
2014-01-16,RC,2,0
2014-01-16,BI,4,0
2014-01-16,GE,11,0
2014-01-16,SO,2,0
2014-01-16,VS,3,0
2014-01-16,TA,3,0
2014-01-16,CI,1,0
2014-01-16,TV,23,0
2014-01-16,FC,6,0
2014-01-16,SV,6,0
2014-01-16,VR,5,0
2014-01-16,VE,18,0
2014-01-16,FM,2,0
2014-01-16,LT,7,0
2014-01-16,AN,10,0
2014-01-16,OG,1,0
2014-01-16,AR,5,0
2014-01-16,VA,15,0
2014-01-16,MC,3,0
2014-01-16,LU,7,0
2014-01-16,MN,2,0
2014-01-16,BR,1,0
2014-01-16,BS,9,0
2014-01-16,BN,5,0
2014-01-16,LO,1,0
2014-01-16,UD,8,0
2014-01-16,CO,12,0
2014-01-16,VT,2,0
2014-01-16,SP,1,0
2014-01-16,SS,7,0
2014-01-16,LE,3,0
2014-01-16,TN,17,0
2014-01-16,ME,8,0
2014-01-16,TS,10,1
2014-01-16,MS,1,0
2014-01-16,LC,8,0
2014-01-17,PG,2,0
2014-01-17,RM,52,0
2014-01-17,FE,7,0
2014-01-17,BZ,15,1
2014-01-17,RO,1,0
2014-01-17,VE,10,0
2014-01-17,CH,7,0
2014-01-17,CS,1,0
2014-01-17,AN,6,0
2014-01-17,MT,3,0
2014-01-17,RA,4,0
2014-01-17,FI,9,0
2014-01-17,PI,7,0
2014-01-17,PU,2,0
2014-01-17,LE,1,0
2014-01-17,PR,2,0
2014-01-17,VA,10,0
2014-01-17,SV,6,0
2014-01-17,VB,1,0
2014-01-17,FG,4,0
2014-01-17,NO,2,0
2014-01-17,FM,2,0
2014-01-17,MI,71,0
2014-01-17,CR,6,0
2014-01-17,PO,1,0
2014-01-17,TS,9,0
2014-01-17,PD,20,0
2014-01-17,GO,2,0
2014-01-17,PV,5,0
2014-01-17,AQ,4,0
2014-01-17,TO,63,0
2014-01-17,RC,1,0
2014-01-17,VI,6,0
2014-01-17,TP,1,0
2014-01-17,VT,1,0
2014-01-17,TR,1,0
2014-01-17,SR,2,0
2014-01-17,IS,1,0
2014-01-17,LT,7,0
2014-01-17,TA,1,0
2014-01-17,VC,4,0
2014-01-17,CL,1,0
2014-01-17,TV,18,0
2014-01-17,RI,2,0
2014-01-17,SI,2,0
2014-01-17,SO,1,0
2014-01-17,RN,4,0
2014-01-17,RE,3,0
2014-01-17,BR,1,0
2014-01-17,MB,11,0
2014-01-17,BO,16,0
2014-01-17,UD,3,0
2014-01-17,CT,1,0
2014-01-17,CO,8,0
2014-01-17,OG,1,0
2014-01-17,LU,4,0
2014-01-17,AG,1,0
2014-01-17,IM,5,0
2014-01-17,ME,6,0
2014-01-17,BL,1,0
2014-01-17,CE,5,0
2014-01-17,LI,4,0
2014-01-17,SA,2,0
