day,provincia,active,ili
2013-11-05,BL,3,0
2013-11-05,BO,29,0
2013-11-05,GE,13,0
2013-11-05,CS,1,0
2013-11-05,VA,17,0
2013-11-05,PN,1,0
2013-11-05,RA,10,0
2013-11-05,CO,13,0
2013-11-05,GR,4,0
2013-11-05,TV,21,0
2013-11-05,SP,1,0
2013-11-05,PA,7,0
2013-11-05,OR,2,0
2013-11-05,VC,1,0
2013-11-05,LO,1,0
2013-11-05,FG,7,0
2013-11-05,OG,1,0
2013-11-05,BR,2,0
2013-11-05,PD,28,0
2013-11-05,MS,2,0
2013-11-05,RM,97,0
2013-11-05,AR,5,0
2013-11-05,FC,5,0
2013-11-05,GO,3,0
2013-11-05,AN,15,0
2013-11-05,LC,9,0
2013-11-05,FM,4,0
2013-11-05,CE,6,0
2013-11-05,ME,10,0
2013-11-05,RG,2,0
2013-11-05,MB,24,1
2013-11-05,FE,5,0
2013-11-05,VT,2,0
2013-11-05,IM,8,0
2013-11-05,SS,7,0
2013-11-05,NA,23,0
2013-11-05,SV,14,0
2013-11-05,FI,17,0
2013-11-05,LE,4,0
2013-11-05,PO,1,0
2013-11-05,MT,2,0
2013-11-05,TO,87,0
2013-11-05,VB,3,0
2013-11-05,VR,4,0
2013-11-05,MN,2,0
2013-11-05,CT,3,0
2013-11-05,CH,3,0
2013-11-05,PU,7,0
2013-11-05,VI,10,0
2013-11-05,LT,7,0
2013-11-05,RN,7,0
2013-11-05,VS,1,0
2013-11-05,LI,5,0
2013-11-05,SO,3,0
2013-11-05,AG,2,0
2013-11-05,RO,1,0
2013-11-05,BZ,9,0
2013-11-05,BG,14,0
2013-11-05,SR,3,0
2013-11-05,RI,4,0
2013-11-05,AP,2,0
2013-11-05,SA,5,0
2013-11-05,BS,8,0
2013-11-05,CA,4,0
2013-11-05,MC,3,0
2013-11-05,AO,1,0
2013-11-05,BA,5,0
2013-11-05,CR,8,0
2013-11-05,TN,15,0
2013-11-05,BN,1,0
2013-11-05,RE,6,0
2013-11-05,MI,106,0
2013-11-05,SI,2,0
2013-11-05,TP,5,0
2013-11-05,TR,2,0
2013-11-05,AL,9,0
2013-11-05,CB,2,0
2013-11-05,PT,1,0
2013-11-05,PE,4,0
2013-11-05,BI,3,0
2013-11-05,NO,6,0
2013-11-05,TS,10,0
2013-11-06,FG,7,0
2013-11-06,VR,4,0
2013-11-06,AQ,6,0
2013-11-06,FI,17,0
2013-11-06,BZ,9,0
2013-11-06,LT,7,0
2013-11-06,SR,3,0
2013-11-06,MO,13,0
2013-11-06,LI,5,0
2013-11-06,VS,1,0
2013-11-06,TN,15,0
2013-11-06,GR,4,0
2013-11-06,PU,7,0
2013-11-06,RG,2,0
2013-11-06,LC,9,0
2013-11-06,AO,1,0
2013-11-06,TR,2,0
2013-11-06,LO,1,0
2013-11-06,TA,2,0
2013-11-06,AG,2,0
2013-11-06,TS,10,0
2013-11-06,FM,4,0
2013-11-06,CN,5,0
2013-11-06,VC,1,0
2013-11-06,PA,7,0
2013-11-06,BO,29,0
2013-11-06,BA,5,0
2013-11-06,TP,5,0
2013-11-06,PR,5,0
2013-11-06,CE,6,0
2013-11-06,LE,4,0
2013-11-06,CH,3,0
2013-11-06,SI,2,0
2013-11-06,GO,3,0
2013-11-06,CA,4,0
2013-11-06,SS,7,0
2013-11-06,RN,7,0
2013-11-06,RC,2,0
2013-11-06,PV,5,0
2013-11-06,RE,6,0
2013-11-06,PI,12,0
2013-11-06,RO,1,0
2013-11-06,PT,1,0
2013-11-06,PG,4,0
2013-11-06,CB,2,0
2013-11-06,PE,4,0
2013-11-06,VE,19,0
2013-11-06,BR,2,0
2013-11-06,PD,28,0
2013-11-06,UD,7,0
2013-11-06,GE,13,0
2013-11-06,AP,2,0
2013-11-06,BI,3,0
2013-11-06,TO,87,0
2013-11-06,SP,1,0
2013-11-06,NO,6,0
2013-11-06,OR,2,0
2013-11-06,TV,21,0
2013-11-06,VA,17,0
2013-11-06,SA,5,0
2013-11-06,PN,1,0
2013-11-06,PO,1,0
2013-11-06,VT,2,0
2013-11-06,CR,8,0
2013-11-06,VI,10,0
2013-11-06,MN,2,0
2013-11-06,MI,106,1
2013-11-06,AN,15,0
2013-11-06,BS,8,0
2013-11-06,BG,14,0
2013-11-06,OG,1,0
2013-11-06,CT,3,0
2013-11-06,MS,2,0
2013-11-06,RM,97,0
2013-11-06,ME,10,0
2013-11-06,CS,1,0
2013-11-06,FC,5,0
2013-11-06,VB,3,0
2013-11-06,IM,8,0
2013-11-06,MC,3,0
2013-11-06,SV,14,0
2013-11-06,AR,5,0
2013-11-06,RA,10,0
2013-11-06,BL,3,0
2013-11-06,MB,24,0
2013-11-06,BN,1,0
2013-11-06,LU,8,0
2013-11-06,AL,9,0
2013-11-06,SO,3,0
2013-11-06,MT,2,0
2013-11-06,RI,4,0
2013-11-06,CO,13,0
2013-11-06,NA,23,0
2013-11-06,FE,5,0
