day,provincia,active,ili
2013-11-04,AG,2,0
2013-11-04,SO,3,0
2013-11-04,CE,6,0
2013-11-04,FM,3,0
2013-11-04,FC,5,0
2013-11-04,VS,1,0
2013-11-04,GO,2,0
2013-11-04,BZ,9,0
2013-11-04,CH,3,0
2013-11-04,PU,5,0
2013-11-04,MN,1,0
2013-11-04,CT,3,0
2013-11-04,VB,3,0
2013-11-04,VR,4,0
2013-11-04,RN,6,0
2013-11-04,LE,4,0
2013-11-04,SV,14,0
2013-11-04,NA,20,0
2013-11-04,SS,7,0
2013-11-04,VT,2,0
2013-11-04,MT,2,0
2013-11-04,RG,2,0
2013-11-04,MB,21,0
2013-11-04,MI,103,1
2013-11-04,FE,5,0
2013-11-04,AL,9,0
2013-11-04,BO,26,0
2013-11-04,BL,2,0
2013-11-04,TN,15,0
2013-11-04,UD,7,0
2013-11-04,IS,1,0
2013-11-04,CS,1,0
2013-11-04,PN,1,0
2013-11-04,VE,18,0
2013-11-04,PI,12,0
2013-11-04,TS,10,0
2013-11-04,BI,3,0
2013-11-04,NO,6,0
2013-11-04,PE,4,0
2013-11-04,RM,92,0
2013-11-04,CN,5,0
2013-11-04,LU,8,0
2013-11-04,RE,6,0
2013-11-04,TP,5,0
2013-11-04,SI,2,0
2013-11-04,TR,2,0
2013-11-04,GR,4,0
2013-11-04,BN,1,0
2013-11-04,SP,1,0
2013-11-04,TV,21,0
2013-11-04,PT,1,0
2013-11-04,CB,2,0
2013-11-04,IM,8,0
2013-11-04,FG,6,0
2013-11-04,PA,6,0
2013-11-04,OG,1,0
2013-11-04,AN,15,0
2013-11-04,LC,8,0
2013-11-04,PV,5,0
2013-11-04,ME,10,0
2013-11-04,VC,1,0
2013-11-04,TO,80,0
2013-11-04,LI,5,0
2013-11-04,PO,1,0
2013-11-05,GE,12,0
2013-11-05,BZ,9,0
2013-11-05,PO,1,0
2013-11-05,SS,7,0
2013-11-05,VT,2,0
2013-11-05,CT,3,0
2013-11-05,VS,1,0
2013-11-05,RC,2,0
2013-11-05,TN,15,0
2013-11-05,FE,5,0
2013-11-05,IM,8,0
2013-11-05,MB,21,1
2013-11-05,RG,2,0
2013-11-05,SP,1,0
2013-11-05,UD,7,0
2013-11-05,MN,1,0
2013-11-05,CE,6,0
2013-11-05,FM,3,0
2013-11-05,RN,6,0
2013-11-05,AR,5,0
2013-11-05,PG,4,0
2013-11-05,LU,8,0
2013-11-05,GO,2,0
2013-11-05,FC,5,0
2013-11-05,PR,5,0
2013-11-05,FI,16,0
2013-11-05,MO,13,0
2013-11-05,MC,3,0
2013-11-05,BS,8,0
2013-11-05,CN,5,0
2013-11-05,TA,2,0
2013-11-05,VR,4,0
2013-11-05,AG,2,0
2013-11-05,PU,5,0
2013-11-05,GR,4,0
2013-11-05,VB,3,0
2013-11-05,CO,13,0
2013-11-05,BL,2,0
2013-11-05,RO,1,0
2013-11-05,PV,5,0
2013-11-05,MT,2,0
2013-11-05,OR,2,0
2013-11-05,OG,1,0
2013-11-05,SR,3,0
2013-11-05,BO,26,0
2013-11-05,CH,3,0
2013-11-05,VE,18,0
2013-11-05,PN,1,0
2013-11-05,BR,2,0
2013-11-05,VC,1,0
2013-11-05,TV,21,0
2013-11-05,LI,5,0
2013-11-05,TS,10,0
2013-11-05,CS,1,0
2013-11-05,PA,6,0
2013-11-05,VI,10,0
2013-11-05,LT,7,0
2013-11-05,RM,92,0
2013-11-05,TR,2,0
2013-11-05,PI,12,0
2013-11-05,TP,5,0
2013-11-05,SI,2,0
2013-11-05,IS,1,0
2013-11-05,RE,6,0
2013-11-05,TO,80,0
2013-11-05,ME,10,0
2013-11-05,BN,1,0
2013-11-05,LE,4,0
2013-11-05,LC,8,0
2013-11-05,CB,2,0
2013-11-05,PT,1,0
2013-11-05,AO,1,0
2013-11-05,RI,3,0
2013-11-05,MS,2,0
2013-11-05,AL,9,0
2013-11-05,LO,1,0
2013-11-05,AQ,4,0
2013-11-05,VA,15,0
2013-11-05,CR,8,0
2013-11-05,BA,3,0
2013-11-05,PE,4,0
2013-11-05,SO,3,0
2013-11-05,FG,6,0
2013-11-05,SV,14,0
2013-11-05,MI,103,0
2013-11-05,PD,25,0
2013-11-05,RA,10,0
2013-11-05,CA,3,0
2013-11-05,NA,20,0
2013-11-05,SA,4,0
2013-11-05,BG,12,0
2013-11-05,AP,2,0
2013-11-05,BI,3,0
2013-11-05,AN,15,0
2013-11-05,NO,6,0
2013-11-06,MT,2,0
2013-11-06,VB,3,0
2013-11-06,PU,5,0
2013-11-06,AL,9,0
2013-11-06,FM,3,0
2013-11-06,BG,12,0
2013-11-06,VA,15,0
2013-11-06,CH,3,0
2013-11-06,IS,1,0
2013-11-06,LI,5,0
2013-11-06,AO,1,0
2013-11-06,VT,2,0
2013-11-06,PV,5,0
2013-11-06,UD,7,0
2013-11-06,FI,16,0
2013-11-06,VE,18,0
2013-11-06,LU,8,0
2013-11-06,TS,10,0
2013-11-06,RN,6,0
2013-11-06,VS,1,0
2013-11-06,PI,12,0
2013-11-06,MB,21,0
2013-11-06,PE,4,0
2013-11-06,AG,2,0
2013-11-06,AQ,4,0
2013-11-06,FE,5,0
2013-11-06,LT,7,0
2013-11-06,SO,3,0
2013-11-06,ME,10,0
2013-11-06,BI,3,0
2013-11-06,NO,6,0
2013-11-06,BZ,9,0
2013-11-06,RO,1,0
2013-11-06,CE,6,0
2013-11-06,CB,2,0
2013-11-06,PT,1,0
2013-11-06,RE,6,0
2013-11-06,SI,2,0
2013-11-06,CA,3,0
2013-11-06,TP,5,0
2013-11-06,MO,13,0
2013-11-06,SA,4,0
2013-11-06,AP,2,0
2013-11-06,RI,3,0
2013-11-06,VI,10,0
2013-11-06,GE,12,0
2013-11-06,TR,2,0
2013-11-06,TA,2,0
2013-11-06,OR,2,0
2013-11-06,BA,3,0
2013-11-06,BN,1,0
2013-11-06,AN,15,0
2013-11-06,OG,1,0
2013-11-06,PG,4,0
2013-11-06,TO,80,0
2013-11-06,CR,8,0
2013-11-06,FG,6,0
2013-11-06,CO,13,0
2013-11-06,VC,1,0
2013-11-06,PA,6,0
2013-11-06,GR,4,0
2013-11-06,MS,2,0
2013-11-06,PO,1,0
2013-11-06,TV,21,0
2013-11-06,RC,2,0
2013-11-06,SP,1,0
2013-11-06,PR,5,0
2013-11-06,IM,8,0
2013-11-06,GO,2,0
2013-11-06,RM,92,0
2013-11-06,RG,2,0
2013-11-06,PD,25,0
2013-11-06,RA,10,0
2013-11-06,FC,5,0
2013-11-06,CS,1,0
2013-11-06,PN,1,0
2013-11-06,BL,2,0
2013-11-06,BS,8,0
2013-11-06,LE,4,0
2013-11-06,MC,3,0
2013-11-06,SS,7,0
2013-11-06,BO,26,0
2013-11-06,AR,5,0
2013-11-06,NA,20,0
2013-11-06,VR,4,0
2013-11-06,SV,14,0
2013-11-06,CN,5,0
2013-11-06,BR,2,0
2013-11-06,TN,15,0
2013-11-06,MI,103,1
2013-11-06,LC,8,0
2013-11-06,CT,3,0
2013-11-06,LO,1,0
2013-11-06,SR,3,0
2013-11-06,MN,1,0
2013-11-07,VT,2,0
2013-11-07,MI,103,0
2013-11-07,AL,9,0
2013-11-07,TN,15,0
2013-11-07,VE,18,0
2013-11-07,TS,10,0
2013-11-07,BI,3,0
2013-11-07,NO,6,0
2013-11-07,PE,4,0
2013-11-07,RE,6,0
2013-11-07,CB,2,0
2013-11-07,CA,3,0
2013-11-07,RI,3,0
2013-11-07,CR,8,0
2013-11-07,VS,1,0
2013-11-07,BZ,9,0
2013-11-07,RO,1,0
2013-11-07,CH,3,0
2013-11-07,PU,5,0
2013-11-07,MN,1,0
2013-11-07,CT,3,0
2013-11-07,VB,3,0
2013-11-07,VR,4,0
2013-11-07,RN,6,0
2013-11-07,LE,4,0
2013-11-07,NA,20,0
2013-11-07,SV,14,0
2013-11-07,SS,7,0
2013-11-07,MT,2,0
2013-11-07,FE,5,0
2013-11-07,AQ,4,0
2013-11-07,MB,21,0
2013-11-07,RG,2,0
2013-11-07,LO,1,0
2013-11-07,AR,5,0
2013-11-07,BR,2,0
2013-11-07,AO,1,0
2013-11-07,FI,16,0
2013-11-07,RC,2,0
2013-11-07,GO,2,0
2013-11-07,VA,15,0
2013-11-07,GE,12,0
2013-11-07,FC,5,0
2013-11-07,FM,3,0
2013-11-07,CE,6,0
2013-11-07,MO,13,0
2013-11-07,TA,2,0
2013-11-07,PR,5,0
2013-11-07,PG,4,0
2013-11-07,OR,2,0
2013-11-07,CO,13,0
2013-11-07,MS,2,0
2013-11-07,RM,92,0
2013-11-07,PD,25,0
2013-11-07,IM,8,0
2013-11-07,FG,6,0
2013-11-07,AN,15,0
2013-11-07,OG,1,0
2013-11-07,LC,8,0
2013-11-07,ME,10,0
2013-11-07,VC,1,0
2013-11-07,TO,80,0
2013-11-07,PO,1,0
2013-11-07,RA,10,0
2013-11-07,LI,5,0
2013-11-07,PV,5,0
2013-11-07,PA,6,0
2013-11-07,VI,10,0
2013-11-07,TV,21,0
2013-11-07,LT,7,0
2013-11-07,SP,1,0
2013-11-07,GR,4,0
2013-11-07,CN,5,0
2013-11-07,MC,3,0
2013-11-07,BS,8,0
2013-11-07,PN,1,0
2013-11-07,CS,1,0
2013-11-07,BG,12,0
2013-11-07,BL,2,0
2013-11-07,SR,3,0
2013-11-07,BO,26,0
2013-11-07,UD,7,0
2013-11-07,IS,1,0
2013-11-07,PI,12,0
2013-11-07,LU,8,0
2013-11-07,SI,2,0
2013-11-07,TP,5,0
2013-11-07,TR,2,0
2013-11-07,BN,1,0
2013-11-07,PT,1,0
2013-11-07,BA,3,0
2013-11-07,AP,2,0
2013-11-07,SA,4,0
2013-11-07,AG,2,0
2013-11-07,SO,3,0
2013-11-08,MT,2,0
2013-11-08,FC,5,0
2013-11-08,CR,8,0
2013-11-08,PI,12,0
2013-11-08,MN,1,0
2013-11-08,AL,9,0
2013-11-08,BN,1,0
2013-11-08,AG,2,0
2013-11-08,LI,5,0
2013-11-08,FG,6,0
2013-11-08,GR,4,0
2013-11-08,RM,92,0
2013-11-08,VT,2,0
2013-11-08,SA,4,0
2013-11-08,CT,3,0
2013-11-08,LE,4,0
2013-11-08,AN,15,0
2013-11-08,CE,6,0
2013-11-08,MI,103,1
2013-11-08,MB,21,0
2013-11-08,TP,5,0
2013-11-08,GE,12,0
2013-11-08,BG,12,0
2013-11-08,UD,7,0
2013-11-08,PV,5,0
2013-11-08,FE,5,0
2013-11-08,VR,4,0
2013-11-08,VI,10,0
2013-11-08,RE,6,0
2013-11-08,AQ,4,0
2013-11-08,SR,3,0
2013-11-08,TN,15,0
2013-11-08,RN,6,0
2013-11-08,RA,10,0
2013-11-08,MO,13,0
2013-11-08,PO,1,0
2013-11-08,MS,2,0
2013-11-08,PE,4,0
2013-11-08,CH,3,0
2013-11-08,TO,80,0
2013-11-08,IS,1,0
2013-11-08,PG,4,0
2013-11-08,PT,1,0
2013-11-08,VE,18,0
2013-11-08,TA,2,0
2013-11-08,VC,1,0
2013-11-08,SI,2,0
2013-11-08,RC,2,0
2013-11-08,OG,1,0
2013-11-08,PA,6,0
2013-11-08,NO,7,0
2013-11-08,OR,2,0
2013-11-08,LT,7,0
2013-11-08,BA,3,0
2013-11-08,TR,2,0
2013-11-08,NA,20,0
2013-11-08,AP,2,0
2013-11-08,VS,1,0
2013-11-08,BI,3,0
2013-11-08,LC,8,0
2013-11-08,IM,8,0
2013-11-08,PR,5,0
2013-11-08,SV,14,0
2013-11-08,CA,3,0
2013-11-08,TS,10,0
2013-11-08,PD,25,0
2013-11-08,RG,2,0
2013-11-08,BZ,9,0
2013-11-08,TV,21,0
2013-11-08,CS,1,0
2013-11-08,AO,1,0
2013-11-08,GO,2,0
2013-11-08,LO,1,0
2013-11-08,FI,16,0
2013-11-08,PN,1,0
2013-11-08,RO,1,0
2013-11-08,CB,2,0
2013-11-08,SO,3,0
2013-11-08,SS,7,0
2013-11-08,BR,2,0
2013-11-08,FM,3,0
2013-11-08,LU,8,0
2013-11-08,ME,10,0
2013-11-08,MC,3,0
2013-11-08,VB,3,0
2013-11-08,CN,5,0
2013-11-08,SP,1,0
2013-11-08,BL,2,0
2013-11-08,AR,5,0
2013-11-08,BS,8,0
2013-11-08,CO,13,0
2013-11-08,RI,3,0
2013-11-08,PU,5,0
2013-11-08,BO,26,0
2013-11-08,VA,15,0
2013-11-09,RG,2,0
2013-11-09,CO,13,0
2013-11-09,AG,2,0
2013-11-09,PD,25,0
2013-11-09,BA,3,0
2013-11-09,RI,3,0
2013-11-09,SV,14,0
2013-11-09,BI,3,0
2013-11-09,RC,2,0
2013-11-09,PR,5,0
2013-11-09,MT,2,0
2013-11-09,TN,15,0
2013-11-09,CN,5,0
2013-11-09,NA,20,0
2013-11-09,SA,4,0
2013-11-09,GO,2,0
2013-11-09,RM,92,0
2013-11-09,LC,8,0
2013-11-09,AP,2,0
2013-11-09,LI,5,0
2013-11-09,CA,3,0
2013-11-09,VI,10,0
2013-11-09,PU,5,0
2013-11-09,SR,3,0
2013-11-09,RN,6,0
2013-11-09,CT,3,0
2013-11-09,UD,7,0
2013-11-09,BO,26,0
2013-11-09,BZ,9,0
2013-11-09,SS,7,0
2013-11-09,IS,1,0
2013-11-09,TV,21,0
2013-11-09,PA,6,0
2013-11-09,LT,7,0
2013-11-09,FG,6,0
2013-11-09,OR,2,0
2013-11-09,LU,8,0
2013-11-09,TS,10,0
2013-11-09,BL,2,0
2013-11-09,SP,1,0
2013-11-09,VS,1,0
2013-11-09,FM,3,0
2013-11-09,PN,1,0
2013-11-09,FE,5,0
2013-11-09,SO,3,0
2013-11-09,RA,10,0
2013-11-09,CB,2,0
2013-11-09,MB,21,0
2013-11-09,BR,2,0
2013-11-09,BG,12,0
2013-11-09,PV,5,0
2013-11-09,PE,4,0
2013-11-09,IM,8,0
2013-11-09,TA,2,0
2013-11-09,MI,103,0
2013-11-09,MS,2,0
2013-11-09,SI,2,0
2013-11-09,CS,1,0
2013-11-09,VR,4,0
2013-11-09,PI,12,0
2013-11-09,GR,4,0
2013-11-09,VC,1,0
2013-11-09,OG,1,0
2013-11-09,FI,16,0
2013-11-09,TP,5,0
2013-11-09,BN,1,0
2013-11-09,VA,15,0
2013-11-09,AN,15,0
2013-11-09,AQ,4,0
2013-11-09,CE,6,0
2013-11-09,FC,5,0
2013-11-09,LE,4,0
2013-11-09,PG,4,0
2013-11-09,RE,6,0
2013-11-09,CH,3,0
2013-11-09,TO,80,0
2013-11-09,MC,3,0
2013-11-09,VB,3,0
2013-11-09,ME,10,0
2013-11-09,NO,7,0
2013-11-09,TR,2,0
2013-11-09,BS,8,0
2013-11-09,MN,1,0
2013-11-09,VE,18,1
2013-11-09,AL,9,0
2013-11-09,CR,8,0
2013-11-09,MO,13,0
2013-11-09,RO,1,0
2013-11-09,PO,1,0
2013-11-09,LO,1,0
2013-11-09,PT,1,0
2013-11-09,GE,12,0
2013-11-09,VT,2,0
2013-11-09,AR,5,0
2013-11-09,AO,1,0
2013-11-10,MB,21,0
2013-11-10,NO,7,0
2013-11-10,BI,3,0
2013-11-10,SP,1,0
2013-11-10,VR,4,0
2013-11-10,CN,5,0
2013-11-10,TA,2,0
2013-11-10,PU,5,0
2013-11-10,PE,4,0
2013-11-10,IS,1,0
2013-11-10,VB,3,0
2013-11-10,TN,15,0
2013-11-10,VC,1,0
2013-11-10,TO,80,0
2013-11-10,CR,8,0
2013-11-10,PN,1,0
2013-11-10,RA,10,0
2013-11-10,ME,10,0
2013-11-10,SR,3,0
2013-11-10,CS,1,0
2013-11-10,OR,2,0
2013-11-10,BZ,9,0
2013-11-10,BG,12,0
2013-11-10,LC,8,0
2013-11-10,PV,5,0
2013-11-10,RO,1,0
2013-11-10,AQ,4,0
2013-11-10,BO,26,0
2013-11-10,AN,15,0
2013-11-10,OG,1,0
2013-11-10,AO,1,0
2013-11-10,BL,2,0
2013-11-10,VE,18,0
2013-11-10,FE,5,0
2013-11-10,AP,2,0
2013-11-10,MC,3,0
2013-11-10,FG,6,0
2013-11-10,CA,3,0
2013-11-10,LE,4,0
2013-11-10,RG,2,0
2013-11-10,FI,16,0
2013-11-10,MI,103,0
2013-11-10,IM,8,0
2013-11-10,PA,6,0
2013-11-10,RI,3,0
2013-11-10,RC,2,0
2013-11-10,VT,2,0
2013-11-10,GE,12,0
2013-11-10,CH,3,0
2013-11-10,PR,5,0
