day,provincia,active,ili
2014-01-02,SV,6,1
2014-01-02,RC,2,0
2014-01-02,TR,1,0
2014-01-03,BG,12,0
2014-01-03,SO,2,0
2014-01-03,TA,3,0
2014-01-03,TO,94,0
2014-01-03,AG,2,0
2014-01-03,PO,2,0
2014-01-03,BZ,14,0
2014-01-03,FM,2,0
2014-01-03,RO,1,0
2014-01-03,LT,6,0
2014-01-03,TV,20,0
2014-01-03,CE,7,0
2014-01-03,GR,4,0
2014-01-03,RG,1,0
2014-01-03,PU,6,0
2014-01-03,AL,10,0
2014-01-03,NU,1,0
2014-01-03,MB,16,0
2014-01-03,CH,7,0
2014-01-03,UD,8,0
2014-01-03,MI,106,1
2014-01-03,RA,8,0
2014-01-03,FE,7,0
2014-01-03,AQ,6,0
2014-01-03,TN,18,0
2014-01-03,AO,1,0
2014-01-03,LI,5,0
2014-01-03,CT,4,0
2014-01-03,FI,16,0
2014-01-03,MN,2,0
2014-01-03,AR,5,0
2014-01-03,PV,8,0
2014-01-03,VR,5,0
2014-01-03,VB,3,0
2014-01-03,BR,1,0
2014-01-03,PN,1,0
2014-01-03,MT,2,0
2014-01-03,LO,3,0
2014-01-03,RI,3,0
2014-01-03,VT,2,0
2014-01-03,CS,1,0
2014-01-03,BN,5,0
2014-01-03,RE,6,0
2014-01-03,TP,2,0
2014-01-03,BO,29,0
2014-01-03,SR,3,0
2014-01-03,SI,4,0
2014-01-03,TR,1,0
2014-01-03,BL,1,0
2014-01-03,MS,2,0
2014-01-03,PD,26,0
2014-01-03,RM,99,1
2014-01-03,LE,3,0
2014-01-03,PA,6,0
2014-01-03,CB,2,0
2014-01-03,CN,9,0
2014-01-03,CI,1,0
2014-01-03,NA,29,1
2014-01-03,SV,5,0
2014-01-03,BS,8,0
2014-01-03,MC,3,0
2014-01-03,BI,3,0
2014-01-03,NO,3,0
2014-01-03,TS,9,0
2014-01-03,SS,7,0
2014-01-03,PI,13,0
2014-01-03,PG,4,0
2014-01-03,VI,10,0
2014-01-03,OG,1,0
2014-01-03,AN,12,0
2014-01-03,CL,1,0
2014-01-03,LU,6,0
2014-01-03,RN,4,0
2014-01-03,CO,13,0
2014-01-03,LC,7,0
2014-01-03,CR,9,0
2014-01-03,ME,10,0
2014-01-03,PR,3,0
2014-01-03,BA,4,0
2014-01-03,VA,14,0
2014-01-03,GE,10,0
2014-01-03,VS,5,0
2014-01-03,CA,8,0
2014-01-03,FC,5,0
2014-01-03,VE,19,0
2014-01-03,IM,8,0
2014-01-03,RC,2,0
2014-01-03,FG,6,0
2014-01-03,GO,3,0
2014-01-03,SP,1,0
2014-01-03,AP,1,0
2014-01-03,MO,14,0
2014-01-03,SA,3,0
2014-01-03,IS,1,0
2014-01-03,VC,4,0
2014-01-04,IS,1,0
2014-01-04,PR,3,0
2014-01-04,RM,95,0
2014-01-04,FE,6,0
2014-01-04,RO,1,0
2014-01-04,LE,3,0
2014-01-04,BZ,14,0
2014-01-04,CB,2,0
2014-01-04,VB,3,0
2014-01-04,CN,8,0
2014-01-04,RE,5,0
2014-01-04,TP,2,0
2014-01-04,VR,5,0
2014-01-04,MI,104,1
2014-01-04,BO,26,0
2014-01-04,SI,4,0
2014-01-04,PV,8,0
2014-01-04,SR,3,0
2014-01-04,MB,16,0
2014-01-04,TR,1,0
2014-01-04,MN,2,0
2014-01-04,PI,13,0
2014-01-04,BL,1,0
2014-01-04,FI,16,0
2014-01-04,VS,5,0
2014-01-04,CE,6,1
2014-01-04,PN,1,0
2014-01-04,MT,2,0
2014-01-04,AO,1,0
2014-01-04,CT,4,0
2014-01-04,LI,5,0
2014-01-04,MS,1,0
2014-01-04,GE,8,0
2014-01-04,BG,12,0
2014-01-04,MO,14,0
2014-01-04,CS,1,0
2014-01-04,CA,8,0
2014-01-04,IM,8,0
2014-01-04,BN,5,0
2014-01-04,PO,2,0
2014-01-04,FG,6,0
2014-01-04,SO,2,0
2014-01-04,VC,4,0
2014-01-04,AP,1,0
2014-01-04,SA,3,0
2014-01-04,TA,3,0
2014-01-04,RI,3,0
2014-01-04,BA,4,0
2014-01-04,AG,1,0
2014-01-04,GO,3,0
2014-01-04,LC,7,0
2014-01-04,TN,18,0
2014-01-04,CR,9,0
2014-01-04,CL,1,0
2014-01-04,NO,3,0
2014-01-04,ME,10,0
2014-01-04,LU,6,0
2014-01-04,CO,13,0
2014-01-04,PG,4,0
2014-01-04,FC,4,0
2014-01-04,VT,2,0
2014-01-04,VE,19,0
2014-01-04,AN,12,0
2014-01-04,BR,1,0
2014-01-04,RC,2,0
2014-01-04,RG,1,0
2014-01-04,AL,9,0
2014-01-04,SP,1,0
2014-01-04,OG,1,0
2014-01-04,TS,9,0
2014-01-04,LT,6,0
2014-01-04,TV,19,0
2014-01-04,GR,4,0
2014-01-04,PA,6,0
2014-01-04,BI,3,0
2014-01-04,VI,9,0
2014-01-04,RN,4,0
2014-01-04,CI,1,0
2014-01-04,NA,25,0
2014-01-04,SV,5,0
2014-01-04,BS,8,0
2014-01-04,PD,21,0
2014-01-04,UD,7,0
2014-01-04,TO,90,0
2014-01-04,RA,8,0
2014-01-04,VA,14,0
2014-01-04,FM,2,0
2014-01-04,AR,5,0
2014-01-04,MC,3,0
2014-01-04,CH,7,0
2014-01-04,LO,3,0
2014-01-04,AQ,5,0
2014-01-04,NU,1,0
2014-01-04,SS,7,0
2014-01-04,PU,2,1
2014-01-05,BA,4,0
2014-01-05,ME,10,0
2014-01-05,LC,7,0
2014-01-05,CR,9,0
2014-01-05,AN,12,0
2014-01-05,OG,1,0
2014-01-05,FG,6,0
2014-01-05,RI,3,0
2014-01-05,AP,1,0
2014-01-05,SA,3,0
2014-01-05,IM,8,0
2014-01-05,CA,8,0
2014-01-05,RO,1,0
2014-01-05,BZ,15,0
2014-01-05,PO,2,0
2014-01-05,VS,5,0
2014-01-05,TO,90,0
2014-01-05,VC,4,0
2014-01-05,SO,2,0
2014-01-05,AG,1,0
2014-01-05,GR,4,0
2014-01-05,SP,1,0
2014-01-05,LT,6,0
2014-01-05,TV,19,0
2014-01-05,VI,9,0
2014-01-05,RN,4,0
2014-01-05,PA,6,0
2014-01-05,PV,7,0
2014-01-05,VB,3,0
2014-01-05,VR,5,0
2014-01-05,LI,5,0
2014-01-05,MN,2,0
2014-01-05,CT,4,0
2014-01-05,NU,1,0
2014-01-05,PU,2,0
2014-01-05,CH,7,0
2014-01-05,RA,8,0
2014-01-05,SR,3,0
2014-01-05,BO,25,0
2014-01-05,BL,1,0
2014-01-05,BG,12,0
2014-01-05,CS,1,0
2014-01-05,PN,1,0
2014-01-05,MT,2,0
2014-01-05,SS,7,0
2014-01-05,CI,1,0
2014-01-05,NA,24,0
2014-01-05,SV,5,0
2014-01-05,MC,3,0
2014-01-05,BN,5,0
2014-01-05,BS,8,0
2014-01-05,TR,1,0
2014-01-05,CN,8,0
2014-01-05,RE,5,0
2014-01-05,SI,4,0
2014-01-05,TP,2,0
2014-01-05,LE,3,0
2014-01-05,MS,1,0
2014-01-05,TN,18,0
2014-01-05,FI,16,0
2014-01-05,AO,1,0
2014-01-05,AR,5,0
2014-01-05,VT,2,0
2014-01-05,LO,3,0
2014-01-05,AL,9,0
2014-01-05,RG,1,0
2014-01-05,MI,104,1
2014-01-05,MB,15,0
2014-01-05,FE,6,0
2014-01-05,AQ,5,0
2014-01-05,PG,4,0
2014-01-05,PR,3,0
2014-01-05,TA,3,0
2014-01-05,MO,14,0
2014-01-05,CE,6,0
2014-01-05,FM,2,0
2014-01-05,GE,8,0
2014-01-05,VE,19,0
2014-01-05,FC,4,0
2014-01-05,VA,13,0
2014-01-05,GO,3,0
2014-01-05,RC,2,0
2014-01-05,IS,1,0
2014-01-05,UD,7,0
2014-01-05,LU,6,0
2014-01-05,CO,13,0
2014-01-05,CL,1,0
2014-01-05,NO,3,0
2014-01-05,BI,3,0
2014-01-05,TS,9,0
2014-01-05,PI,13,0
2014-01-05,PD,21,0
2014-01-05,CB,2,0
2014-01-05,RM,95,0
2014-01-06,AL,9,0
2014-01-06,RI,3,0
2014-01-06,NO,3,0
2014-01-06,FM,2,0
2014-01-06,BL,1,0
2014-01-06,PA,6,0
2014-01-06,LT,6,0
2014-01-06,ME,10,0
2014-01-06,TV,18,0
2014-01-06,PG,4,0
2014-01-06,VA,13,0
2014-01-06,SR,3,0
2014-01-06,CB,2,0
2014-01-06,FE,6,0
2014-01-06,GE,8,0
2014-01-06,CO,13,0
2014-01-06,BO,25,0
2014-01-06,RN,4,0
2014-01-06,FI,16,1
2014-01-06,VR,5,0
2014-01-06,MT,2,0
2014-01-06,BS,8,0
2014-01-06,PN,1,0
2014-01-06,GR,4,0
2014-01-06,SP,1,0
2014-01-06,VS,5,0
2014-01-06,BZ,15,0
2014-01-06,PR,2,0
2014-01-06,VB,3,0
2014-01-06,FC,4,0
2014-01-06,VE,19,0
2014-01-06,CS,1,0
2014-01-06,SS,7,0
2014-01-06,CA,8,0
2014-01-06,MS,1,0
2014-01-06,UD,7,0
2014-01-06,VC,4,0
2014-01-06,IM,8,0
2014-01-06,RA,8,0
2014-01-06,VI,9,0
2014-01-06,RO,1,0
2014-01-06,BG,12,0
2014-01-06,IS,1,0
2014-01-06,LC,5,0
2014-01-06,TN,18,0
2014-01-06,LI,5,0
2014-01-06,SO,2,0
2014-01-06,TP,2,0
2014-01-06,AQ,5,0
2014-01-06,PD,21,0
2014-01-06,CR,9,0
2014-01-06,CL,1,0
2014-01-06,CI,1,0
2014-01-06,SI,4,0
2014-01-06,LE,3,0
2014-01-06,LO,3,0
2014-01-06,CT,4,0
2014-01-06,NA,24,0
2014-01-06,TO,89,1
2014-01-06,RM,95,2
2014-01-06,SV,5,0
2014-01-06,VT,2,0
2014-01-06,CH,7,0
2014-01-06,CN,8,0
2014-01-06,AR,5,0
2014-01-06,PV,7,0
2014-01-06,MN,2,0
2014-01-06,BA,4,0
2014-01-06,BI,3,0
2014-01-06,FG,6,0
2014-01-06,MB,15,0
2014-01-06,NU,1,0
2014-01-06,TA,3,0
2014-01-06,PI,13,0
2014-01-06,BN,5,0
2014-01-06,AG,1,0
2014-01-06,PU,2,0
2014-01-06,MC,3,0
2014-01-06,AP,1,0
2014-01-06,RC,2,0
2014-01-06,PO,2,0
2014-01-06,MO,14,1
2014-01-06,TS,9,0
2014-01-06,OG,1,0
2014-01-06,SA,3,0
2014-01-06,AN,12,0
2014-01-06,RE,5,0
2014-01-06,LU,6,0
2014-01-06,TR,1,0
2014-01-06,CE,6,0
2014-01-06,MI,104,1
2014-01-06,AO,1,0
2014-01-06,RG,1,0
2014-01-06,GO,3,0
2014-01-07,CI,1,0
2014-01-07,NA,24,1
2014-01-07,SV,5,0
2014-01-07,PG,4,0
2014-01-07,PD,21,0
2014-01-07,CN,8,0
2014-01-07,BZ,15,0
2014-01-07,RO,1,0
2014-01-07,AQ,5,0
2014-01-07,FE,6,0
2014-01-07,RC,2,1
2014-01-07,MI,103,0
2014-01-07,LE,3,0
2014-01-07,ME,9,0
2014-01-07,SP,1,0
2014-01-07,GR,4,0
2014-01-07,TO,89,1
2014-01-07,LT,6,0
2014-01-07,TV,18,0
2014-01-07,MB,15,0
2014-01-07,RG,1,0
2014-01-07,AL,9,0
2014-01-07,TA,3,0
2014-01-07,PI,13,0
2014-01-07,FC,4,0
2014-01-07,RI,3,0
2014-01-07,GO,3,0
2014-01-07,TS,9,0
2014-01-07,AP,1,0
2014-01-07,VE,19,0
2014-01-07,SA,3,0
2014-01-07,IS,1,0
2014-01-07,FG,6,0
2014-01-07,SO,1,0
2014-01-07,FM,2,0
2014-01-07,IM,8,0
2014-01-07,CA,8,0
2014-01-07,NO,3,0
2014-01-07,VC,4,0
2014-01-07,BI,3,0
2014-01-07,VS,5,0
2014-01-07,BA,4,0
2014-01-07,LI,5,0
2014-01-07,LC,5,1
2014-01-07,BL,1,0
2014-01-07,CT,4,0
2014-01-07,SR,3,0
2014-01-07,MN,2,0
2014-01-07,GE,8,0
2014-01-07,BO,25,0
2014-01-07,UD,7,0
2014-01-07,PV,7,0
2014-01-07,CO,13,0
2014-01-07,LU,6,0
2014-01-07,CH,7,0
2014-01-07,RA,8,0
2014-01-07,TN,18,0
2014-01-07,VR,5,0
2014-01-07,CL,1,0
2014-01-07,AG,1,0
2014-01-07,VB,3,0
2014-01-07,PU,2,0
2014-01-07,MS,1,0
2014-01-07,CR,9,0
2014-01-07,CS,1,0
2014-01-07,BG,12,0
2014-01-07,AO,1,0
2014-01-07,TR,1,0
2014-01-07,TP,2,0
2014-01-07,SI,4,0
2014-01-07,RE,5,0
2014-01-07,FI,16,0
2014-01-07,AR,5,0
2014-01-07,PN,1,0
2014-01-07,BN,5,0
2014-01-07,PA,6,0
2014-01-07,PR,2,1
2014-01-07,MO,14,0
2014-01-07,SS,7,0
2014-01-07,RN,4,0
2014-01-07,LO,3,0
2014-01-07,VA,13,0
2014-01-07,NU,1,0
2014-01-07,OG,1,0
2014-01-07,VI,9,0
2014-01-07,PO,2,0
2014-01-07,MC,3,0
2014-01-07,AN,12,0
2014-01-07,CB,2,0
2014-01-07,VT,2,0
2014-01-07,BS,8,0
2014-01-07,RM,95,1
2014-01-07,CE,6,0
2014-01-08,FG,6,0
2014-01-08,BN,5,0
2014-01-08,MN,2,0
2014-01-08,VR,5,0
2014-01-08,PN,1,0
2014-01-08,VC,4,0
2014-01-08,RM,94,1
2014-01-08,IS,1,0
2014-01-08,MB,15,0
2014-01-08,SO,1,0
2014-01-08,TO,85,1
2014-01-08,AQ,5,0
2014-01-08,AR,5,1
2014-01-08,SS,7,0
2014-01-08,CB,2,0
2014-01-08,RO,1,0
2014-01-08,FE,6,0
2014-01-08,VB,3,0
2014-01-08,BZ,15,1
2014-01-08,TA,3,0
2014-01-08,GR,4,0
2014-01-08,CA,8,0
2014-01-08,MO,14,0
2014-01-08,RI,3,0
2014-01-08,AO,1,0
2014-01-08,CT,4,0
2014-01-08,AP,1,0
2014-01-08,PD,16,0
2014-01-08,BL,1,0
2014-01-08,SV,5,0
2014-01-08,CI,1,0
2014-01-08,VS,5,0
2014-01-08,CH,7,0
2014-01-08,NU,1,0
2014-01-08,LI,5,0
2014-01-08,NA,24,0
2014-01-08,BO,25,0
2014-01-08,LO,3,0
2014-01-08,BS,8,0
2014-01-08,BG,12,0
2014-01-08,PU,2,0
2014-01-08,TP,2,0
2014-01-08,PR,2,0
2014-01-08,LC,4,0
2014-01-08,TV,18,0
2014-01-08,RA,8,0
2014-01-08,NO,3,0
2014-01-08,RC,2,0
2014-01-08,GO,3,0
2014-01-08,VT,2,0
2014-01-08,BI,3,0
2014-01-08,LT,6,0
2014-01-08,SP,1,0
2014-01-08,SA,3,0
2014-01-08,TN,17,0
2014-01-08,CR,9,0
2014-01-08,MC,3,0
2014-01-08,SR,3,0
2014-01-08,ME,5,0
2014-01-08,AL,9,0
2014-01-08,FC,4,0
2014-01-08,VE,19,0
2014-01-08,CN,8,0
2014-01-08,PA,6,0
2014-01-08,PG,4,0
2014-01-08,RG,1,0
2014-01-08,PO,2,0
2014-01-08,SI,3,0
2014-01-08,MI,102,0
2014-01-08,RE,5,0
2014-01-08,CE,6,0
2014-01-08,MS,1,0
2014-01-08,GE,8,0
2014-01-08,AN,12,0
2014-01-08,CS,1,0
2014-01-08,PI,13,1
2014-01-08,BA,4,0
2014-01-08,OG,1,0
2014-01-08,VA,13,0
2014-01-08,CO,13,0
2014-01-08,LU,6,0
2014-01-08,LE,3,0
2014-01-08,UD,7,0
2014-01-08,FI,16,0
2014-01-08,VI,9,0
2014-01-08,FM,2,0
2014-01-08,IM,8,0
2014-01-08,CL,1,0
2014-01-08,TS,9,1
2014-01-08,RN,4,0
2014-01-08,PV,7,0
2014-01-08,AG,1,0
2014-01-09,SR,3,0
2014-01-09,RN,4,0
2014-01-09,TS,9,0
2014-01-09,VI,9,0
2014-01-09,SI,3,0
2014-01-09,RA,8,0
2014-01-09,TP,2,0
2014-01-09,RE,5,0
2014-01-09,CH,7,0
2014-01-09,BN,5,0
2014-01-09,NU,1,0
2014-01-09,PU,2,0
2014-01-09,PI,13,0
2014-01-09,BZ,15,0
2014-01-09,RO,1,0
2014-01-09,PO,2,0
2014-01-09,CB,2,0
2014-01-09,RM,90,0
2014-01-09,PA,6,0
2014-01-09,PD,16,0
2014-01-09,AQ,5,0
2014-01-09,VS,5,0
2014-01-09,FE,6,0
2014-01-09,VC,4,0
2014-01-09,SO,1,0
2014-01-09,TO,85,0
2014-01-09,MI,102,1
2014-01-09,AG,1,0
2014-01-09,ME,5,0
2014-01-09,MB,12,0
2014-01-09,AL,9,0
2014-01-09,RG,1,0
2014-01-09,CR,9,0
2014-01-09,LC,4,0
2014-01-09,AN,12,0
2014-01-09,OG,1,0
2014-01-09,PG,4,0
2014-01-09,VT,2,0
2014-01-09,RI,3,0
2014-01-09,SA,3,0
2014-01-09,AP,1,0
2014-01-09,FG,6,0
2014-01-09,IM,8,0
2014-01-09,LO,3,0
2014-01-09,CA,8,0
2014-01-09,VB,3,0
2014-01-09,AR,5,0
2014-01-09,FI,16,0
2014-01-09,BA,4,0
2014-01-09,AO,1,0
2014-01-09,BO,25,0
2014-01-09,TN,17,0
2014-01-09,VR,5,1
2014-01-09,UD,7,0
2014-01-09,CS,1,0
2014-01-09,IS,1,0
2014-01-09,BG,12,0
2014-01-09,PN,1,0
2014-01-09,GO,3,0
2014-01-09,SS,7,0
2014-01-09,RC,2,0
2014-01-09,VE,19,0
2014-01-09,MC,3,0
2014-01-09,FC,4,0
2014-01-09,BS,8,0
2014-01-09,SV,5,0
2014-01-09,PV,7,0
2014-01-09,NA,24,0
2014-01-09,CI,1,0
2014-01-09,GE,8,0
2014-01-09,CN,8,0
2014-01-09,VA,13,0
2014-01-09,LE,3,0
2014-01-09,CE,6,0
2014-01-09,GR,4,0
2014-01-09,FM,2,0
2014-01-09,TA,3,0
2014-01-09,TV,18,0
2014-01-09,LT,6,0
2014-01-09,SP,1,0
2014-01-09,CO,13,0
2014-01-09,BI,3,0
2014-01-09,LU,6,0
2014-01-09,MN,2,0
2014-01-09,MO,13,0
2014-01-09,CL,1,0
2014-01-09,CT,4,0
2014-01-09,LI,5,0
2014-01-09,NO,3,0
2014-01-09,PR,2,0
2014-01-09,MS,1,0
2014-01-10,CS,1,0
2014-01-10,MB,3,0
2014-01-10,RC,1,0
2014-01-10,BS,5,0
2014-01-10,TA,2,0
2014-01-10,LU,3,0
2014-01-10,PD,1,0
2014-01-10,RM,34,0
2014-01-10,PA,1,0
2014-01-10,VS,4,0
2014-01-10,MC,2,0
2014-01-10,AR,3,0
2014-01-10,MO,3,0
2014-01-10,GR,1,0
2014-01-10,CE,2,0
2014-01-10,VC,3,0
2014-01-10,CO,2,0
2014-01-10,TO,25,0
2014-01-10,PG,2,0
2014-01-10,LC,1,0
2014-01-10,LT,1,0
2014-01-10,SR,1,0
2014-01-10,TV,1,0
2014-01-10,CR,2,0
2014-01-10,CB,1,0
2014-01-10,ME,1,0
2014-01-10,BO,8,0
2014-01-10,AL,1,0
2014-01-10,PR,1,0
2014-01-10,AN,1,0
2014-01-10,CN,1,0
2014-01-10,TP,1,0
2014-01-10,OG,1,0
2014-01-10,TS,3,0
2014-01-10,NA,9,0
2014-01-10,CA,6,0
2014-01-10,PI,2,0
2014-01-10,AQ,2,0
2014-01-10,IM,1,0
2014-01-10,SA,1,0
2014-01-10,FG,3,0
2014-01-10,FE,2,0
2014-01-10,PV,1,0
2014-01-10,TN,1,0
2014-01-10,CH,5,0
2014-01-10,NO,1,0
2014-01-10,BA,1,0
2014-01-10,RA,2,0
2014-01-10,VR,2,0
2014-01-10,PU,2,0
2014-01-10,LI,1,0
2014-01-10,MI,35,0
2014-01-10,UD,3,0
2014-01-10,CT,3,0
2014-01-10,GE,3,0
2014-01-10,VT,1,0
2014-01-10,VE,8,0
2014-01-10,BZ,9,0
2014-01-10,SS,3,0
2014-01-10,RN,3,0
2014-01-10,VA,3,0
2014-01-10,VI,2,0
2014-01-10,GO,1,0
2014-01-10,BG,3,0
2014-01-11,CT,1,0
2014-01-11,MI,5,0
2014-01-11,BO,1,0
2014-01-11,TA,1,0
2014-01-11,LT,1,0
2014-01-11,RM,18,0
2014-01-11,GE,3,0
2014-01-11,AR,3,0
2014-01-11,TO,6,0
2014-01-11,CR,1,0
2014-01-11,PR,1,0
2014-01-11,VE,1,0
2014-01-11,MO,1,0
2014-01-11,SS,2,0
2014-01-11,TS,2,0
2014-01-11,UD,2,0
2014-01-11,AN,1,0
2014-01-11,AL,1,0
2014-01-11,VC,2,0
2014-01-11,PI,1,0
2014-01-11,RA,2,0
2014-01-11,CS,1,0
2014-01-11,NA,4,0
2014-01-11,PU,2,0
2014-01-11,PV,1,0
2014-01-11,CH,4,0
2014-01-11,AQ,2,0
2014-01-11,BG,1,0
2014-01-11,FG,2,0
2014-01-11,CE,2,0
2014-01-12,CT,1,0
2014-01-12,AL,1,0
2014-01-12,RA,1,0
2014-01-12,AQ,1,0
2014-01-12,TS,1,0
2014-01-12,MI,4,0
2014-01-12,NA,1,0
2014-01-12,PU,2,0
2014-01-12,PR,1,0
2014-01-12,VC,2,0
2014-01-12,UD,2,0
2014-01-12,RM,9,0
2014-01-12,TO,4,0
2014-01-12,LT,1,0
2014-01-12,FG,1,0
2014-01-12,VE,1,0
2014-01-12,CE,1,0
2014-01-12,PI,1,0
2014-01-12,CS,1,0
2014-01-12,AR,3,0
2014-01-13,RA,1,0
2014-01-13,PU,1,0
2014-01-13,AR,3,0
2014-01-13,PR,1,0
2014-01-13,RM,2,0
2014-01-13,UD,2,0
2014-01-13,TO,3,0
2014-01-13,TS,1,0
2014-01-13,NA,1,0
2014-01-13,VC,2,0
2014-01-13,CE,1,0
