day,provincia,active,ili
2014-02-01,MS,2,0
2014-02-01,BS,10,0
2014-02-01,MC,3,0
2014-02-01,PV,9,0
2014-02-01,VB,3,0
2014-02-01,SV,8,0
2014-02-01,NA,27,0
2014-02-01,CI,1,0
2014-02-01,VR,5,0
2014-02-01,SS,6,0
2014-02-01,RM,104,0
2014-02-01,GE,11,0
2014-02-01,LI,5,0
2014-02-01,MT,3,0
2014-02-01,LU,10,0
2014-02-01,MN,2,0
2014-02-01,PT,1,0
2014-02-01,CB,2,0
2014-02-01,CO,13,0
2014-02-01,CL,1,0
2014-02-01,CT,3,0
2014-02-01,RC,1,0
2014-02-01,PD,18,0
2014-02-01,PR,4,0
2014-02-01,TN,20,0
2014-02-01,CS,1,0
2014-02-01,CA,8,0
2014-02-01,BG,14,0
2014-02-01,NU,1,0
2014-02-01,PU,5,0
2014-02-01,CH,5,0
2014-02-01,RO,1,0
2014-02-01,BZ,15,1
2014-02-01,RI,3,0
2014-02-01,PO,2,0
2014-02-01,FM,1,0
2014-02-01,BL,2,0
2014-02-01,CE,7,0
2014-02-01,BO,31,0
2014-02-01,SR,3,0
2014-02-01,IM,8,0
2014-02-01,IS,1,0
2014-02-01,AQ,5,0
2014-02-01,NO,3,0
2014-02-01,FE,9,0
2014-02-01,FG,5,0
2014-02-01,VS,3,0
2014-02-01,AN,14,0
2014-02-01,LC,7,0
2014-02-01,BI,3,0
2014-02-01,MB,24,0
2014-02-01,MI,110,0
2014-02-01,UD,8,0
2014-02-01,ME,7,0
2014-02-01,SO,2,0
2014-02-01,AG,2,0
2014-02-01,VC,3,1
2014-02-01,TO,97,1
2014-02-01,TS,10,0
2014-02-01,RG,1,0
2014-02-01,AL,12,0
2014-02-01,MO,11,0
2014-02-01,CR,10,0
2014-02-01,OR,2,0
2014-02-01,RA,8,0
2014-02-01,LO,1,0
2014-02-01,PI,13,0
2014-02-01,VT,3,0
2014-02-01,PG,5,0
2014-02-01,TA,5,0
2014-02-01,BT,1,1
2014-02-01,AR,5,0
2014-02-01,AO,1,0
2014-02-01,BA,5,0
2014-02-01,VA,16,0
2014-02-01,FC,5,0
2014-02-01,FI,14,0
2014-02-01,GR,4,0
2014-02-01,SP,1,0
2014-02-01,SA,3,0
2014-02-01,LT,7,0
2014-02-01,TV,22,0
2014-02-01,BN,6,0
2014-02-01,VI,5,0
2014-02-01,AP,3,0
2014-02-01,LE,3,0
2014-02-01,RN,5,0
2014-02-01,TR,2,0
2014-02-01,RE,5,0
2014-02-01,SI,4,0
2014-02-01,CN,5,0
2014-02-01,GO,1,0
2014-02-02,MB,24,0
2014-02-02,CA,8,0
2014-02-02,BL,2,0
2014-02-02,PT,1,0
2014-02-02,FC,5,0
2014-02-02,TV,22,0
2014-02-02,TP,2,0
2014-02-02,LT,7,0
2014-02-02,BO,31,0
2014-02-02,IM,8,0
2014-02-02,TO,97,1
2014-02-02,TA,5,0
2014-02-02,MT,3,0
2014-02-02,IS,1,0
2014-02-02,NA,28,0
2014-02-02,TR,2,0
2014-02-02,OR,2,0
2014-02-02,BT,1,0
2014-02-02,LC,7,0
2014-02-02,MO,11,0
2014-02-02,SP,1,0
2014-02-02,MI,108,1
2014-02-02,GR,4,0
2014-02-02,CE,7,0
2014-02-02,GE,11,0
2014-02-02,TN,20,0
2014-02-02,CR,10,0
2014-02-02,RG,2,0
2014-02-02,AL,12,0
2014-02-02,CB,2,0
2014-02-02,SR,3,0
2014-02-02,CO,13,0
2014-02-02,FM,1,0
2014-02-02,ME,7,0
2014-02-02,NO,4,0
2014-02-02,PA,5,0
2014-02-02,GO,1,0
2014-02-02,UD,10,0
2014-02-02,PG,5,0
2014-02-02,BG,13,1
2014-02-02,BI,3,0
2014-02-02,PO,2,0
2014-02-02,CN,5,0
2014-02-02,VE,17,0
2014-02-02,CI,1,0
2014-02-02,VA,16,0
2014-02-02,FI,14,1
2014-02-02,PR,4,0
2014-02-02,LE,3,0
2014-02-02,FE,9,0
2014-02-02,VR,5,0
2014-02-02,AG,2,0
2014-02-02,SS,6,0
2014-02-02,BA,5,0
2014-02-02,MS,2,0
2014-02-02,CS,1,0
2014-02-02,LU,10,0
2014-02-02,VC,3,0
2014-02-02,RO,1,0
2014-02-02,VB,3,0
2014-02-02,AR,5,0
2014-02-02,TS,9,0
2014-02-02,RN,5,0
2014-02-02,VT,3,0
2014-02-02,PV,9,0
2014-02-02,AQ,5,0
2014-02-02,VS,3,0
2014-02-02,BN,6,0
2014-02-02,MC,3,0
2014-02-02,RM,103,2
2014-02-02,AO,1,0
2014-02-02,FG,5,0
2014-02-02,SV,9,0
2014-02-02,BS,10,0
2014-02-02,CH,5,0
2014-02-02,RA,8,0
2014-02-02,LI,5,0
2014-02-02,VI,6,0
2014-02-02,AN,14,0
2014-02-02,SA,3,0
2014-02-02,CT,3,0
2014-02-02,BZ,15,0
2014-02-02,NU,1,0
2014-02-02,RC,1,0
2014-02-02,MN,2,0
2014-02-02,AP,3,0
2014-02-02,PD,18,0
2014-02-02,PU,7,0
2014-02-02,PI,11,0
2014-02-02,RI,3,0
2014-02-02,SO,2,0
2014-02-02,RE,5,0
2014-02-02,CL,1,0
2014-02-02,SI,4,1
2014-02-02,LO,1,0
2014-02-03,LT,7,0
2014-02-03,PR,4,0
2014-02-03,PG,5,0
2014-02-03,FM,1,0
2014-02-03,CE,7,0
2014-02-03,MO,11,0
2014-02-03,TA,5,0
2014-02-03,RC,1,0
2014-02-03,GO,1,0
2014-02-03,VA,16,0
2014-02-03,GE,11,0
2014-02-03,FC,5,0
2014-02-03,AO,1,0
2014-02-03,FI,14,0
2014-02-03,LO,1,0
2014-02-03,VT,3,0
2014-02-03,AR,5,0
2014-02-03,RG,2,0
2014-02-03,FE,9,0
2014-02-03,AQ,5,0
2014-02-03,MB,24,0
2014-02-03,RM,103,0
2014-02-03,CB,2,0
2014-02-03,PD,18,0
2014-02-03,BN,6,0
2014-02-03,MS,2,0
2014-02-03,RE,5,0
2014-02-03,TP,2,0
2014-02-03,SI,4,0
2014-02-03,TR,2,0
2014-02-03,CL,1,0
2014-02-03,LU,10,1
2014-02-03,CO,13,0
2014-02-03,BI,3,0
2014-02-03,NO,4,0
2014-02-03,OR,2,0
2014-02-03,PI,11,0
2014-02-03,TS,9,0
2014-02-03,RO,1,0
2014-02-03,BZ,15,0
2014-02-03,PO,2,0
2014-02-03,VS,3,0
2014-02-03,AG,2,0
2014-02-03,VC,3,0
2014-02-03,SO,2,0
2014-02-03,TO,95,1
2014-02-03,CR,10,0
2014-02-03,LC,7,0
2014-02-03,ME,7,0
2014-02-03,AN,14,0
2014-02-03,BT,1,0
2014-02-03,IM,8,0
2014-02-03,CA,8,0
2014-02-03,RI,3,0
2014-02-03,SA,3,0
2014-02-03,AP,3,0
2014-02-03,FG,5,0
2014-02-03,BA,5,0
2014-02-03,BL,2,0
2014-02-03,BO,31,1
2014-02-03,SR,3,0
2014-02-03,MT,3,0
2014-02-03,CS,1,0
2014-02-03,BG,13,0
2014-02-03,MC,3,0
2014-02-03,BS,10,0
2014-02-03,SV,9,1
2014-02-03,CI,1,0
2014-02-03,NA,28,0
2014-02-03,SS,6,0
2014-02-03,LE,3,1
2014-02-03,CN,5,0
2014-02-03,TV,21,0
2014-02-03,SP,1,0
2014-02-03,GR,4,0
2014-02-03,PA,5,0
2014-02-03,RN,5,0
2014-02-03,VI,6,0
2014-02-03,MN,2,0
2014-02-03,CT,3,0
2014-02-03,LI,5,0
2014-02-03,VB,3,0
2014-02-03,VR,5,0
2014-02-03,PV,9,0
2014-02-03,RA,8,0
2014-02-03,CH,5,0
2014-02-03,NU,1,0
2014-02-03,PU,7,0
2014-02-03,VE,17,0
2014-02-03,UD,10,0
2014-02-03,IS,1,0
2014-02-03,TN,20,0
2014-02-03,AL,12,1
2014-02-03,MI,108,0
2014-02-03,PT,1,0
2014-02-04,NA,28,0
2014-02-04,RN,5,0
2014-02-04,TP,2,0
2014-02-04,CA,8,0
2014-02-04,RE,5,0
2014-02-04,LE,3,0
2014-02-04,CI,1,0
2014-02-04,BS,10,0
2014-02-04,MS,2,0
2014-02-04,GO,1,0
2014-02-04,MC,3,0
2014-02-04,PD,18,0
2014-02-04,TS,9,0
2014-02-04,CN,5,0
2014-02-04,CO,13,0
2014-02-04,NU,1,0
2014-02-04,VA,16,0
2014-02-04,PU,7,0
2014-02-04,UD,10,0
2014-02-04,AG,2,0
2014-02-04,RA,8,0
2014-02-04,SR,3,0
2014-02-04,CL,1,0
2014-02-04,OR,2,0
2014-02-04,AQ,5,0
2014-02-04,PG,5,0
2014-02-04,VC,3,0
2014-02-04,SO,2,0
2014-02-04,BO,31,0
2014-02-04,TN,20,0
2014-02-04,TO,95,1
2014-02-04,GE,11,0
2014-02-04,BI,3,0
2014-02-04,FI,14,0
2014-02-04,FC,5,0
2014-02-04,BL,2,0
2014-02-04,VE,17,0
2014-02-04,RO,1,0
2014-02-04,AO,1,0
2014-02-04,MT,3,0
2014-02-04,NO,4,0
2014-02-04,MI,108,1
2014-02-04,FM,1,0
2014-02-04,ME,7,0
2014-02-04,PV,8,0
2014-02-04,IS,1,0
2014-02-04,LU,10,0
2014-02-04,MB,23,0
2014-02-04,AL,12,1
2014-02-04,RI,3,0
2014-02-04,LC,7,0
2014-02-04,SS,6,0
2014-02-04,CE,7,0
2014-02-04,VI,7,0
2014-02-04,IM,8,0
2014-02-04,TV,21,0
2014-02-04,BN,6,0
2014-02-04,LT,7,0
2014-02-04,CR,10,0
2014-02-04,VS,3,0
2014-02-04,RG,2,0
2014-02-04,TR,2,0
2014-02-04,MN,2,0
2014-02-04,CT,3,0
2014-02-04,LI,5,0
2014-02-04,CB,2,0
2014-02-04,MO,11,0
2014-02-04,SA,3,0
2014-02-04,FE,9,0
2014-02-04,BT,1,0
2014-02-04,AP,3,0
2014-02-04,VB,3,0
2014-02-04,PI,11,0
2014-02-04,AR,5,0
2014-02-04,PA,5,0
2014-02-04,TA,5,0
2014-02-04,AN,14,0
2014-02-04,BG,13,0
2014-02-04,VR,5,0
2014-02-04,VT,3,0
2014-02-04,PO,2,0
2014-02-04,RM,103,1
2014-02-04,CS,1,0
2014-02-04,BZ,15,0
2014-02-04,RC,1,0
2014-02-04,BA,5,0
2014-02-04,CH,5,0
2014-02-04,PR,4,0
2014-02-04,SP,1,0
2014-02-04,SI,4,0
2014-02-04,FG,5,0
2014-02-04,LO,1,0
2014-02-04,GR,4,0
2014-02-04,SV,9,0
2014-02-05,VA,16,0
2014-02-05,RN,5,0
2014-02-05,MS,2,0
2014-02-05,LE,3,0
2014-02-05,VI,9,0
2014-02-05,PA,5,0
2014-02-05,SI,4,0
2014-02-05,CN,5,0
2014-02-05,TP,2,0
2014-02-05,RE,5,0
2014-02-05,TR,2,0
2014-02-05,SS,6,0
2014-02-05,BN,6,0
2014-02-05,BS,10,0
2014-02-05,SV,9,0
2014-02-05,MC,3,0
2014-02-05,CI,1,0
2014-02-05,NA,28,0
2014-02-05,CR,10,0
2014-02-05,AO,1,0
2014-02-05,BT,1,0
2014-02-05,VC,3,0
2014-02-05,TO,95,0
2014-02-05,FM,1,0
2014-02-05,FI,14,0
2014-02-05,TN,20,0
2014-02-05,TA,5,0
2014-02-05,GE,11,0
2014-02-05,VS,3,0
2014-02-05,GO,1,0
2014-02-05,LO,1,0
2014-02-05,PR,4,0
2014-02-05,AQ,5,0
2014-02-05,VE,17,0
2014-02-05,FE,9,0
2014-02-05,NO,4,0
2014-02-05,SA,3,0
2014-02-05,MB,23,0
2014-02-05,AN,14,0
2014-02-05,MO,11,0
2014-02-05,BI,3,0
2014-02-05,MI,108,2
2014-02-05,LC,7,0
2014-02-05,AP,3,0
2014-02-05,SO,2,0
2014-02-05,AG,2,0
2014-02-05,TS,9,0
2014-02-05,ME,7,0
2014-02-05,RO,1,0
2014-02-05,BZ,15,0
2014-02-05,RG,2,0
2014-02-05,AL,12,0
2014-02-05,RC,1,0
2014-02-05,VT,3,0
2014-02-05,IM,8,0
2014-02-05,VB,3,0
2014-02-05,BA,5,0
2014-02-05,VR,5,0
2014-02-05,OR,2,0
2014-02-05,PI,11,0
2014-02-05,LI,5,0
2014-02-05,FG,5,0
2014-02-05,PG,5,0
2014-02-05,MN,2,0
2014-02-05,MT,3,0
2014-02-05,CT,3,0
2014-02-05,CA,8,0
2014-02-05,FC,5,0
2014-02-05,NU,1,0
2014-02-05,PU,7,0
2014-02-05,CS,1,0
2014-02-05,RA,8,0
2014-02-05,CE,7,0
2014-02-05,CH,5,0
2014-02-05,RM,103,0
2014-02-05,IS,1,0
2014-02-05,UD,10,0
2014-02-05,CB,2,0
2014-02-05,BG,13,0
2014-02-05,LU,10,0
2014-02-05,PO,2,0
2014-02-05,GR,4,0
2014-02-05,PV,8,0
2014-02-05,AR,5,0
2014-02-05,CO,13,0
2014-02-05,SP,1,0
2014-02-05,CL,1,0
2014-02-05,RI,3,0
2014-02-05,BL,2,0
2014-02-05,PD,18,0
2014-02-05,SR,3,0
2014-02-05,BO,31,0
2014-02-05,LT,7,0
2014-02-05,TV,21,0
2014-02-06,LE,3,0
2014-02-06,RC,1,0
2014-02-06,FM,1,0
2014-02-06,AR,5,0
2014-02-06,CE,7,0
2014-02-06,VT,3,0
2014-02-06,LO,1,0
2014-02-06,MO,11,0
2014-02-06,TN,20,0
2014-02-06,TA,5,0
2014-02-06,FI,14,0
2014-02-06,BI,3,0
2014-02-06,AO,1,0
2014-02-06,MI,108,1
2014-02-06,NO,4,0
2014-02-06,MB,23,0
2014-02-06,FE,9,1
2014-02-06,AQ,5,0
2014-02-06,PI,11,0
2014-02-06,OR,2,0
2014-02-06,RG,2,0
2014-02-06,AL,12,0
2014-02-06,BG,13,0
2014-02-06,TS,9,0
2014-02-06,CS,1,0
2014-02-06,RO,1,0
2014-02-06,BZ,15,0
2014-02-06,CL,1,0
2014-02-06,CO,13,0
2014-02-06,LU,10,0
2014-02-06,MT,3,0
2014-02-06,SR,3,0
2014-02-06,BO,32,1
2014-02-06,BL,2,0
2014-02-06,CN,5,0
2014-02-06,PG,5,0
2014-02-06,BN,6,0
2014-02-06,SS,6,0
2014-02-06,SV,9,0
2014-02-06,NA,28,0
2014-02-06,CI,1,0
2014-02-06,MC,3,0
2014-02-06,MS,2,0
